STATE_FULL,STATE,COUNTY,ADDRESS,CITY,ZIP_CODE,AHA_ID,HOSPITAL_NAME,TOTAL_BEDS,BURN_BEDS,TRAUMA_ADULT,TRAUMA_PEDS,BURN_ADULT,BURN_PEDS,ACS_VERIFIED,ADULT_TRAUMA_L1,ADULT_TRAUMA_L2,PEDS_TRAUMA_L1,PEDS_TRAUMA_L2,ABA_VERIFIED,TC_STATE_DESIGNATED,BC_STATE_DESIGNATED,PHONE
Wisconsin,WI,Dane,600 Highland Ave,Madison,53792,6450820,University of Wisconsin Hospitals (UW Burn and Wound Center),471,11,1,1,1,1,Yes,1,,1,,Yes,Yes,,(608) 263-6400
Wisconsin,WI,Eau Claire,1221 Whipple St,Eau Claire,54703,6450310,Mayo Clinic Health System Eau Claire,304,,1,,,,Yes,,1,,,,Yes,,(715) 838-3311
Wisconsin,WI,La Crosse,1910 South Ave,La Crosse,54601,6450680,Gundersen Lutheran Medical Center,325,,1,,,,Yes,,1,,,,Yes,,(608) 782-7300
Wisconsin,WI,Marathon,333 Pine Ridge Blvd,Wausau,54401,6452085,Aspirus Wausau Hospital,321,,1,,,,Yes,,1,,,,Yes,,(715) 847-2121
Wisconsin,WI,Milwaukee,9000 W Wisconsin Ave,Milwaukee,53226,6451030,Children's Wisconsin (Children's Wisconsin Burn Program),306,5,1,1,,1,Yes,,,1,,No,Yes,,(414) 266-2000
Wisconsin,WI,Milwaukee,9200 W Wisconsin Ave,Milwaukee,53226,6452115,Froedtert Hospital,702,,,,,,Yes,1,,,,,Yes,,(414) 805-3000
Wisconsin,WI,Milwaukee,2301 North Lake Dr,Milwaukee,53211,6451130,Ascension Columbia St. Mary's Hospital Regional Burn Center,273,12,,,1,1,,,,,,No,,,(414) 585-1163
Wisconsin,WI,Rock,1000 Mineral Point Ave,Janesville,53547,6450015,Mercyhealth Hospital and Trauma Center,240,,1,,,,Yes,,1,,,,Yes,,(608) 314-3605
Wisconsin,WI,Waukesha,36500 Aurora Dr,Summit,53066,6450175,Aurora Medical Center Summit,117,,1,,,,Yes,,1,,,,Yes,,(262) 434-1000
Wisconsin,WI,Winnebago,130 2nd St,Neenah,54956,6451290,ThedaCare Regional Medical Center - Neenah,150,,1,,,,Yes,,1,,,,Yes,,(920) 729-2155
Wisconsin,WI,Wood,611 N Saint Joseph Ave,Marshfield,54449,6450860,Marshfield Medical Center,500,,1,1,,,Yes,,1,,1,,Yes,,(715) 387-1713
